iter	NDCG:top=5;type=Base_SumError	NDCG:top=5;type=Base_SumWeight	MAP:top=5_SumError	MAP:top=5_SumWeight
0	192.6367413	400	55.69416667	400
1	218.6992875	400	68.67888889	400
2	229.3117018	400	74.73555556	400
3	244.3767081	400	82.88611111	400
4	249.5416612	400	84.48722222	400
5	251.8241825	400	87.98944444	400
6	252.2710307	400	88.27444444	400
7	254.3898047	400	90.47777778	400
8	255.5773034	400	91.05611111	400
9	258.3322581	400	93.25277778	400
10	259.1588469	400	93.37111111	400
11	259.3626654	400	93.68888889	400
12	260.2598918	400	94.03388889	400
13	260.7309644	400	94.94055556	400
14	261.808905	400	95.74222222	400
15	261.9366847	400	96.38888889	400
16	262.6494809	400	97.32333333	400
17	263.3447958	400	98.26611111	400
18	263.9745777	400	98.07222222	400
19	264.2582208	400	98.62777778	400
20	264.7620136	400	98.57055556	400
21	265.056515	400	99.32222222	400
22	265.3743127	400	100.3688889	400
23	265.8178186	400	100.3622222	400
24	265.6092548	400	100.6088889	400
25	266.1075983	400	100.9355556	400
26	266.4695447	400	101.1566667	400
27	266.0629263	400	101.4183333	400
28	266.1056626	400	101.4616667	400
29	266.0132517	400	102.3722222	400
30	265.840498	400	101.48	400
31	265.9501268	400	102.4366667	400
32	265.7660778	400	102.0008333	400
33	265.9060839	400	102.0008333	400
34	265.8753745	400	101.7258333	400
35	266.2484237	400	102.0608333	400
36	266.6872263	400	102.1283333	400
37	266.9749235	400	102.0013889	400
38	267.0148075	400	102.5525	400
39	266.9342129	400	102.0916667	400
40	266.7518654	400	102.2436111	400
41	267.0089795	400	102.7969444	400
42	266.7779419	400	102.7441667	400
43	266.9071508	400	102.9163889	400
44	267.121999	400	102.7497222	400
45	267.5672656	400	102.8863889	400
46	266.9932587	400	102.6297222	400
47	267.2705074	400	102.9347222	400
48	267.324256	400	103.0113889	400
49	267.3380491	400	103.1447222	400
50	267.4434138	400	103.1247222	400
51	267.5281291	400	103.4930556	400
52	267.759588	400	103.0863889	400
53	268.2417298	400	103.3430556	400
54	268.1861981	400	103.4730556	400
55	268.0477556	400	103.6530556	400
56	267.5800032	400	103.1630556	400
57	267.8281088	400	103.2263889	400
58	267.7647679	400	103.1430556	400
59	267.9491366	400	103.1430556	400
60	268.244022	400	103.3530556	400
61	267.9378793	400	103.3097222	400
62	268.193813	400	103.6708333	400
63	268.0525908	400	103.7375	400
64	268.2100891	400	103.7708333	400
65	268.1045425	400	103.5497222	400
66	268.4009675	400	104.0708333	400
67	268.3217522	400	103.7858333	400
68	268.1360873	400	103.7591667	400
69	267.9510311	400	104.0108333	400
70	268.1976493	400	104.0058333	400
71	268.3159496	400	104.1308333	400
72	268.6613727	400	104.1325	400
73	268.9839694	400	104.1897222	400
74	268.8312499	400	104.2258333	400
75	268.4143704	400	104.2547222	400
76	268.496289	400	104.2713889	400
77	268.2663946	400	104.3391667	400
78	268.904871	400	104.3358333	400
79	268.8039834	400	104.3558333	400
80	268.8563161	400	104.6891667	400
81	268.4963084	400	104.3191667	400
82	268.6531669	400	104.5558333	400
83	268.6666223	400	104.0225	400
84	268.7214762	400	104.6158333	400
85	268.9384483	400	105.0591667	400
86	268.7810134	400	104.8625	400
87	268.7700589	400	104.8925	400
88	268.9010266	400	105.0591667	400
89	268.9470011	400	105.1525	400
90	268.8688005	400	105.3725	400
91	269.0592433	400	105.1625	400
92	269.0659503	400	104.9591667	400
93	268.7668493	400	105.2458333	400
94	268.7925763	400	105.2358333	400
95	268.6774337	400	104.1791667	400
96	268.8308077	400	104.2225	400
97	268.9243165	400	104.3425	400
98	268.8299139	400	104.2025	400
99	269.0402987	400	104.8425	400
100	268.8911098	400	104.5758333	400
101	269.0221628	400	104.6558333	400
102	268.7778731	400	104.5591667	400
103	268.9431989	400	104.5491667	400
104	268.8390131	400	104.5158333	400
105	268.9581395	400	104.6991667	400
106	268.8935879	400	104.7236111	400
107	269.2368702	400	104.8136111	400
108	269.0277166	400	104.7302778	400
109	268.951624	400	104.2636111	400
110	269.1335589	400	104.1836111	400
111	269.490012	400	104.7836111	400
112	269.4443957	400	105.0058333	400
113	269.4060311	400	104.9952778	400
114	269.3310939	400	105.0041667	400
115	269.3645139	400	104.7808333	400
116	269.343181	400	104.7975	400
117	269.776925	400	105.3041667	400
118	269.5458016	400	105.6025	400
119	269.943693	400	105.6025	400
120	270.2150151	400	105.2991667	400
121	270.0665302	400	105.0036111	400
122	269.9115266	400	104.8669444	400
123	270.0393992	400	105.0836111	400
124	269.8266464	400	104.7002778	400
125	269.6045961	400	104.8594444	400
126	269.5274618	400	104.7744444	400
127	269.6203756	400	104.9577778	400
128	269.7355764	400	104.7894444	400
129	270.011223	400	104.8777778	400
130	269.9833034	400	104.9811111	400
131	270.1942541	400	104.8244444	400
132	270.1222063	400	104.6677778	400
133	269.9235229	400	104.7011111	400
134	269.8883677	400	104.6111111	400
135	269.8931758	400	104.7	400
136	269.9961975	400	104.73	400
137	269.6216319	400	104.75	400
138	269.6271869	400	104.8533333	400
139	269.7718528	400	104.54	400
140	269.5860739	400	104.06	400
141	269.1948919	400	103.7	400
142	269.3355777	400	104.1583333	400
143	269.7363092	400	104.1555556	400
144	269.9270886	400	104.3138889	400
145	270.2394055	400	104.4780556	400
146	270.2624279	400	104.7825	400
147	269.808598	400	104.6991667	400
148	269.9279999	400	104.8780556	400
149	269.545394	400	105.0480556	400
150	269.8544158	400	105.5025	400
151	269.8614192	400	105.7858333	400
152	269.8931376	400	105.8358333	400
153	269.9237907	400	105.9425	400
154	270.0854047	400	105.6758333	400
155	270.2209289	400	105.2713889	400
156	270.4364613	400	105.7913889	400
157	269.8393824	400	105.1569444	400
158	269.9804761	400	105.1569444	400
159	269.9944234	400	105.4080556	400
160	270.2361734	400	105.6580556	400
161	269.997923	400	105.1413889	400
162	269.9110528	400	105.2369444	400
163	269.6705283	400	104.9325	400
164	269.3731405	400	104.8925	400
165	269.5730953	400	105.1033333	400
166	269.9273177	400	105.3033333	400
167	270.0096381	400	105.0555556	400
168	269.8306442	400	104.9933333	400
169	269.796382	400	105.0266667	400
170	269.769756	400	105.01	400
171	269.8562348	400	105.08	400
172	269.8061753	400	105.03	400
173	269.8027261	400	104.98	400
174	269.7476959	400	104.98	400
175	269.6132907	400	105.31	400
176	269.8091846	400	105.38	400
177	269.9395023	400	105.04	400
178	270.0689679	400	105.1633333	400
179	270.1280124	400	105.43	400
180	270.3575104	400	105.6133333	400
181	270.4907865	400	105.7133333	400
182	270.5626949	400	106.0644444	400
183	270.6067788	400	106.5644444	400
184	270.5645365	400	106.4044444	400
185	270.7076059	400	106.9044444	400
186	270.5860336	400	106.3844444	400
187	270.2036663	400	106.0977778	400
188	270.0916069	400	106.1311111	400
189	270.131114	400	106.6227778	400
190	270.2107197	400	106.6227778	400
191	270.4583416	400	106.7366667	400
192	270.4983796	400	106.4216667	400
193	270.2344031	400	106.8883333	400
194	270.1802656	400	106.7216667	400
195	269.969903	400	106.5466667	400
196	269.8197443	400	106.4633333	400
197	269.7764071	400	106.5466667	400
198	269.9644525	400	106.5	400
199	269.9390441	400	106.4166667	400
200	270.0725203	400	106.4466667	400
201	270.2697073	400	106.43	400
202	270.3875014	400	106.63	400
203	270.6882277	400	106.7166667	400
204	270.6344753	400	106.6888889	400
205	270.5592864	400	106.5097222	400
206	270.5651037	400	106.5141667	400
207	270.5818342	400	106.4141667	400
208	270.703516	400	107.0708333	400
209	270.6119671	400	106.9808333	400
210	270.6375086	400	106.9758333	400
211	270.5295717	400	106.9758333	400
212	270.4876445	400	106.7758333	400
213	270.5687372	400	106.8425	400
214	270.5608112	400	106.9113889	400
215	270.6557568	400	106.7913889	400
216	270.686067	400	107.0413889	400
217	270.711303	400	107.1636111	400
218	270.4384939	400	107.0402778	400
219	270.6563455	400	107.2836111	400
220	270.3753681	400	107.4577778	400
221	270.2523031	400	106.9477778	400
222	270.2337474	400	106.8144444	400
223	270.085674	400	106.7744444	400
224	270.1001145	400	107.1844444	400
225	269.6257572	400	106.4044444	400
226	269.7118665	400	106.6277778	400
227	269.8620718	400	106.8277778	400
228	269.7517458	400	106.5244444	400
229	269.5883443	400	106.5044444	400
230	269.587487	400	106.3766667	400
231	269.4357534	400	106.3766667	400
232	269.5026646	400	106.3766667	400
233	269.5948837	400	106.3766667	400
234	269.858145	400	106.5211111	400
235	269.8066801	400	106.5244444	400
236	270.424328	400	106.53	400
237	270.2311688	400	106.3133333	400
238	269.8474234	400	106.3133333	400
239	270.1805877	400	106.1305556	400
240	270.1363188	400	106.3616667	400
241	270.3565577	400	106.6033333	400
242	270.2977095	400	106.6033333	400
243	270.0749846	400	106.2683333	400
244	270.0519533	400	106.1683333	400
245	270.0980305	400	106.2605556	400
246	270.3069229	400	106.2105556	400
247	270.5879987	400	106.4505556	400
248	270.7403059	400	106.4505556	400
249	270.8357129	400	106.6408333	400
250	270.578297	400	106.3583333	400
251	270.4748226	400	106.2933333	400
252	270.7904765	400	106.8133333	400
253	270.8395874	400	106.8688889	400
254	270.7231965	400	106.7438889	400
255	270.8000264	400	106.8688889	400
256	270.5463031	400	106.8688889	400
257	270.6755531	400	106.9688889	400
258	270.5152356	400	106.7388889	400
259	269.9104758	400	106.5938889	400
260	269.7447301	400	106.4272222	400
261	269.8161272	400	106.5472222	400
262	270.0203992	400	107.0472222	400
263	270.0147253	400	106.9522222	400
264	270.1394231	400	106.9522222	400
265	270.1825571	400	107.0188889	400
266	270.2152108	400	107.1822222	400
267	270.1513653	400	107.3038889	400
268	270.1697865	400	107.4538889	400
269	270.2273039	400	107.4955556	400
270	270.0420018	400	107.3355556	400
271	270.0738181	400	107.2855556	400
272	270.2794999	400	107.0480556	400
273	270.2035251	400	107.0313889	400
274	270.2632852	400	107.0113889	400
275	270.404176	400	106.9547222	400
276	270.4997786	400	107.2747222	400
277	270.5963614	400	107.3747222	400
278	270.5099602	400	106.8447222	400
279	270.6200021	400	107.0947222	400
280	270.5969391	400	107.4313889	400
281	270.3606049	400	107.3063889	400
282	270.4449355	400	106.8197222	400
283	270.3577575	400	106.9697222	400
284	270.4892112	400	106.7697222	400
285	270.4070898	400	106.7697222	400
286	270.4358262	400	107.2897222	400
287	270.4372178	400	107.2697222	400
288	270.4756401	400	107.4997222	400
289	270.6015507	400	107.6297222	400
290	270.7229886	400	107.2497222	400
291	270.6721476	400	107.0897222	400
292	270.4909642	400	107.1497222	400
293	270.3299073	400	106.9030556	400
294	270.6354174	400	106.9586111	400
295	270.6368306	400	106.9886111	400
296	270.5110801	400	106.9886111	400
297	270.5539152	400	106.9886111	400
298	270.6536045	400	106.9552778	400
299	270.8182303	400	106.9097222	400
300	270.8838328	400	106.9097222	400
301	271.0417085	400	107.0052778	400
302	270.8524328	400	106.8975	400
303	270.8028876	400	106.8975	400
304	270.7773242	400	106.9025	400
305	270.7941284	400	107.0191667	400
306	270.7872201	400	107.0191667	400
307	270.859973	400	106.9791667	400
308	270.8754901	400	107.1158333	400
309	271.0145013	400	107.1358333	400
310	271.1415272	400	107.3058333	400
311	270.9494815	400	107.3836111	400
312	270.9203734	400	107.1391667	400
313	270.9610107	400	107.3008333	400
314	270.7726991	400	107.0675	400
315	270.9974183	400	107.5619444	400
316	270.8959353	400	107.4036111	400
317	271.1992191	400	107.2752778	400
318	271.2647539	400	107.5286111	400
319	270.9230775	400	106.9619444	400
320	270.9430347	400	106.9619444	400
321	270.8719168	400	106.8119444	400
322	270.8685556	400	106.8619444	400
323	270.8624205	400	106.8286111	400
324	270.8610483	400	106.8730556	400
325	270.7611004	400	106.4830556	400
326	270.6940032	400	106.7297222	400
327	270.9067641	400	106.6597222	400
328	270.8256959	400	106.8563889	400
329	270.7215282	400	106.3563889	400
330	270.6795867	400	106.8563889	400
331	270.8083937	400	106.4830556	400
332	270.6366173	400	106.1719444	400
333	270.6238557	400	106.2052778	400
334	270.6109929	400	106.2052778	400
335	270.5854702	400	106.3486111	400
336	270.6944671	400	106.3186111	400
337	270.6843155	400	106.3186111	400
338	270.6603647	400	106.3130556	400
339	271.0061592	400	106.4130556	400
340	270.8474973	400	106.4130556	400
341	270.9034458	400	106.2597222	400
342	270.9554028	400	106.4397222	400
343	271.0377408	400	106.3563889	400
344	270.6996885	400	106.3563889	400
345	270.8738669	400	106.4075	400
346	270.8771884	400	107.0925	400
347	270.8155172	400	107.225	400
348	270.9433467	400	107.2583333	400
349	271.1522672	400	107.4291667	400
350	271.2335294	400	107.2916667	400
351	271.4882961	400	107.3680556	400
352	271.5090136	400	107.3180556	400
353	271.5162271	400	107.3347222	400
354	271.6262704	400	107.1580556	400
355	271.5729883	400	107.2247222	400
356	271.525848	400	107.2247222	400
357	271.4300134	400	107.1147222	400
358	271.2829399	400	107.0147222	400
359	271.4628413	400	107.3747222	400
360	271.4805399	400	107.6913889	400
361	271.9350071	400	107.6663889	400
362	272.0488523	400	108.3388889	400
363	272.0032777	400	108.4666667	400
364	271.8361595	400	108.1455556	400
365	271.568624	400	108.3816667	400
366	271.7508867	400	108.0691667	400
367	272.0588652	400	108.2491667	400
368	271.9773058	400	107.9041667	400
369	271.7527023	400	107.7830556	400
370	271.8984472	400	108.3297222	400
371	272.1063368	400	108.3297222	400
372	272.0298276	400	108.3297222	400
373	271.9472087	400	108.3297222	400
374	272.1341182	400	108.8536111	400
375	272.0890887	400	108.7908333	400
376	272.1703732	400	108.9508333	400
377	272.2771612	400	108.9175	400
378	272.1535961	400	108.7647222	400
379	272.0150422	400	108.4930556	400
380	272.0690747	400	108.7291667	400
381	272.2427135	400	108.9791667	400
382	272.2995363	400	108.725	400
383	272.0342579	400	108.6833333	400
384	272.5199711	400	108.8938889	400
385	272.2239567	400	108.6855556	400
386	272.3003283	400	108.7905556	400
387	272.1275277	400	108.8738889	400
388	272.1704847	400	108.8183333	400
389	272.0777062	400	108.785	400
390	272.2730491	400	108.8177778	400
391	272.4038104	400	108.8044444	400
392	272.1432619	400	108.7377778	400
393	272.2294945	400	108.7377778	400
394	272.1673975	400	108.7377778	400
395	272.3625024	400	108.6461111	400
396	272.2435839	400	108.0161111	400
397	272.2520967	400	108.0716667	400
398	272.2867296	400	108.3383333	400
399	272.4901493	400	108.805	400
400	272.3910043	400	108.955	400
401	272.4121669	400	108.955	400
402	272.3759574	400	108.935	400
403	272.362352	400	108.9483333	400
404	272.2263919	400	108.9061111	400
405	272.1594425	400	108.75	400
406	272.342525	400	108.875	400
407	272.3184161	400	108.8472222	400
408	272.4322563	400	108.9027778	400
409	272.2481479	400	109.325	400
410	272.2481479	400	109.325	400
411	272.3090102	400	109.2694444	400
412	272.5582399	400	109.1861111	400
413	272.3375374	400	109.125	400
414	272.2404888	400	108.7638889	400
415	272.0818178	400	108.4616667	400
416	272.0632642	400	108.545	400
417	271.7228954	400	108.395	400
418	271.7335859	400	108.625	400
419	271.9663439	400	108.875	400
420	272.0322011	400	108.9583333	400
421	272.1524424	400	108.9083333	400
422	272.0851601	400	108.9083333	400
423	272.1353357	400	108.9283333	400
424	272.0142155	400	108.9283333	400
425	272.0525159	400	108.9033333	400
426	272.0919303	400	109.0311111	400
427	272.1737211	400	108.92	400
428	272.1737211	400	108.92	400
429	272.41555	400	108.8533333	400
430	272.4267474	400	108.8533333	400
431	272.4244006	400	108.8533333	400
432	272.180053	400	108.6766667	400
433	272.1053178	400	108.5566667	400
434	272.1245053	400	108.5566667	400
435	272.0992547	400	108.5066667	400
436	272.3448154	400	108.7533333	400
437	272.788946	400	108.5533333	400
438	272.6264106	400	108.3533333	400
439	272.7027798	400	108.3866667	400
440	272.7634481	400	108.52	400
441	272.7111385	400	108.44	400
442	272.6960388	400	108.3444444	400
443	272.631323	400	108.4177778	400
444	272.6311968	400	108.5955556	400
445	272.4540835	400	108.34	400
446	272.4356712	400	108.5633333	400
447	272.3440147	400	108.6883333	400
448	272.1348065	400	108.4883333	400
449	272.1089905	400	108.6883333	400
450	272.2741699	400	108.7466667	400
451	272.1624937	400	108.5616667	400
452	272.2403291	400	108.7008333	400
453	272.3647855	400	108.7563889	400
454	272.3276129	400	108.5730556	400
455	272.1787555	400	108.3930556	400
456	272.1731712	400	108.4538889	400
457	272.3259667	400	108.7083333	400
458	272.4359104	400	108.6683333	400
459	272.438863	400	108.6683333	400
460	272.2591239	400	108.6683333	400
461	272.3185477	400	108.6683333	400
462	272.2021174	400	108.6683333	400
463	272.2677199	400	108.8183333	400
464	272.5853482	400	109.0616667	400
465	272.5687842	400	109.2616667	400
466	272.5267258	400	109.345	400
467	272.3787392	400	109.345	400
468	272.454769	400	109.0027778	400
469	272.4624552	400	109.4344444	400
470	272.4063685	400	109.3644444	400
471	272.7408598	400	109.5355556	400
472	272.664201	400	109.5488889	400
473	272.4676464	400	108.7655556	400
474	272.4157157	400	108.7655556	400
475	272.7983954	400	109.1655556	400
476	272.666974	400	109.0405556	400
477	272.5825343	400	108.9661111	400
478	272.3994284	400	108.9161111	400
479	272.573482	400	109.3161111	400
480	272.5820073	400	109.3161111	400
481	272.5126002	400	109.1994444	400
482	272.5851129	400	109.1994444	400
483	272.5949611	400	109.5394444	400
484	272.586832	400	109.5394444	400
485	272.5371074	400	109.6227778	400
486	272.5777783	400	109.8327778	400
487	272.5413453	400	109.8327778	400
488	272.4232384	400	109.605	400
489	272.2858939	400	109.575	400
490	272.3069766	400	109.575	400
491	272.2993014	400	109.4861111	400
492	272.2989268	400	109.4861111	400
493	272.5609766	400	109.4794444	400
494	272.2459408	400	109.4794444	400
495	272.2452495	400	109.5816667	400
496	272.4404584	400	109.4483333	400
497	272.4652003	400	109.4183333	400
498	272.4583179	400	109.6883333	400
499	272.4219651	400	109.6883333	400
500	272.6890821	400	109.655	400
501	272.5901263	400	109.63	400
502	272.5791533	400	109.63	400
503	272.8061712	400	109.63	400
504	272.5050911	400	109.4383333	400
505	272.9957292	400	109.3783333	400
506	272.7395224	400	109.3783333	400
507	272.4423125	400	109.3783333	400
508	272.3582133	400	109.1333333	400
509	272.2289928	400	108.8933333	400
510	272.4611722	400	109.0233333	400
511	272.4852216	400	108.9733333	400
512	272.7522166	400	109.3433333	400
513	272.7320038	400	109.2533333	400
514	272.72935	400	109.1533333	400
515	272.5921569	400	109.0533333	400
516	272.7177903	400	108.8777778	400
517	272.7540993	400	108.9961111	400
518	272.6106841	400	108.7594444	400
519	272.4113293	400	108.7177778	400
520	272.3151261	400	108.5177778	400
521	272.3404095	400	108.6377778	400
522	272.3710364	400	108.7455556	400
523	272.4316845	400	108.7155556	400
524	272.2194782	400	108.4711111	400
525	272.2151577	400	108.5794444	400
526	272.4122274	400	108.6727778	400
527	272.6304251	400	108.845	400
528	272.6980633	400	109.0327778	400
529	272.57427	400	109.1127778	400
530	272.5359342	400	109.0627778	400
531	272.3265754	400	108.7016667	400
532	272.3789732	400	108.9016667	400
533	272.4774721	400	108.9016667	400
534	272.6835243	400	108.8216667	400
535	272.6940598	400	108.705	400
536	272.8039397	400	108.705	400
537	272.9500688	400	108.7866667	400
538	272.9492684	400	108.7616667	400
539	273.1232064	400	109.0866667	400
540	273.0166372	400	108.9866667	400
541	272.7814953	400	108.9533333	400
542	272.9165781	400	108.9533333	400
543	273.0586796	400	109.3133333	400
544	273.076919	400	109.3133333	400
545	272.9321043	400	109.41	400
546	272.8415259	400	109.41	400
547	272.5044263	400	109.41	400
548	272.4572669	400	109.4727778	400
549	272.3989501	400	109.5227778	400
550	272.5073177	400	109.495	400
551	272.6086647	400	109.1894444	400
552	273.0764495	400	109.2311111	400
553	273.0472284	400	109.2811111	400
554	273.171152	400	109.2311111	400
555	273.0105253	400	109.2311111	400
556	272.9366007	400	109.1811111	400
557	272.9382654	400	109.27	400
558	272.7578151	400	109.0433333	400
559	272.8849483	400	109.0433333	400
560	272.8709834	400	108.7588889	400
561	272.9699794	400	108.5988889	400
562	273.1215626	400	108.5272222	400
563	273.3563273	400	108.5272222	400
564	273.2837915	400	108.4938889	400
565	273.1778449	400	108.2488889	400
566	273.2931433	400	108.5238889	400
567	273.1598069	400	108.5238889	400
568	272.9941308	400	108.4405556	400
569	273.0278145	400	108.4405556	400
